ポストURL,いいね数,RT数,インプ数,投稿者名,投稿テキスト,投稿日時,画像,収集日時
https://x.com/momo_fukuen/status/2021434587105411283,158,7,50971,もも｜回避型彼氏と復縁,回避型と復縁してわかったのは『振った側が男なら復縁のチャンスはいくらでも残ってる』ってこと。女性は一度冷めたら終わりだけど、男はいつまでも元カノを女神扱いしてるから。特に本命からだけ逃げる回避型は、嫌いになったわけじゃなく『好きだから回避した』だけ。だから接し方を間違えなければ、,2月11日,,3月21日
https://x.com/momo_fukuen/status/2021524463188353388,97,3,8815,もも｜回避型彼氏と復縁,回避型の元彼を動かすのは「明るい未来」のイメージだよ。重い話し合いじゃ魅力は伝わらない。私も連絡した時、とにかく明るく素直な自分を徹底した。気まずい時こそ、それを感じさせないハッピーなオーラを出すのが大事。彼が「今なら普通に話せるかも」って想像した時点でこちらの勝ちです,2月11日,,3月21日
https://x.com/ddk1_01/status/2021445596830445685,155,4,34288,R,めちゃくちゃこれわかる。回避型の彼って、冷たさ＝本気度だからね。私も「距離置かれた＝終わり」って思ってたけど、接し方を変えただけで態度が一気に優しくなった。結局、回避型は追う恋愛が苦手なだけで、気持ちはずっと残ってる。今冷たくされててもまだ全然チャンスある,2月11日,,3月21日
https://x.com/momo_fukuen/status/2021336371575890057,679,48,44464,もも｜回避型彼氏と復縁,回避型を愛せるのは『一途で諦めが悪くて愛が大きい不安型』だけ。不安型を愛せるのは『逃げるのに後悔して戻ってくる回避型』だけ。完璧じゃない2人だからこそ何度でも惹かれ合うんだよね。『相性最悪』っていわれる組み合わせだけど、彼の性質を理解すれば復縁も2人で幸せになることも難しくないよ。,2月11日,,3月21日
https://x.com/momo_fukuen/status/2021204349616259464,28,2,4452,もも｜回避型彼氏と復縁,元彼が「回避モード」なのか「本気で冷めた」のかを見極めたら復縁率が上がる。ポイントはたったひとつで『はっきりした拒絶があるか』だけ。「もう関わりたくない」と言われたり、全ブロックされてるなら本気の拒否。この場合は100%冷却期間が必要。でもブロックもなく、ただLINEが止まっていたり、,2月10日,,3月21日
https://x.com/momo_fukuen/status/2021225882367434863,141,0,9051,もも｜回避型彼氏と復縁,女性は一度冷めたら終わりだけど男性は何度でも惚れ直すから、復縁を目指してる人は諦めなくていいよ。男の人ってなんだかんだ元カノ大好きな生き物なんだと思う。私も「復縁は100%ない」って言われたけど復縁できたから、彼に突き放されても落ち込まないで。やり方次第で復縁は現実的に叶うから。,2月10日,,3月21日
https://x.com/momo_fukuen/status/2021062525329281417,23,1,3624,もも｜回避型彼氏と復縁,『回避型の警戒心がとれてない』だけ。気持ちがないと縁を切る回避型がブロックしてない時点で脈ありは確定。でも彼が連絡無視したりそっけない態度なのは「責められたり話し合いを求められたらどうしよう」って警戒してるから。つまり『回避型の地雷ポイント』を避けて反応しやすい内容を選ぶだけで、,2月10日,,3月21日
https://x.com/momo_fukuen/status/2021062522602988008,137,6,22480,もも｜回避型彼氏と復縁,回避型の男って『彼女を振ったとき』の方が未練を引きずる生き物。振られたら「しょうがない」って割り切れる。でも自分が振ると「自分のせいで好きな子を傷つけてしまった」っていう罪悪感が残る。だから回避傾向がある男性ほど復縁率がかなり高いんだよね。それなのに回避型と進展しない理由って、,2月10日,,3月21日
https://x.com/momo_fukuen/status/2020973983794069739,199,4,13242,もも｜回避型彼氏と復縁,回避型が最終的に選ぶのは『自分を丸ごと受け止めてくれる子』だよ。男は弱さを見せるのを極端に嫌うから感情を隠して強がってる。でも本当は心から甘えたいのが本音。そして自分を理解してくれる人を求めてる。信頼して心を開ける相手がいないから、彼の唯一のセーフゾーンになれたらこっちのもの。,2月10日,,3月21日
https://x.com/momo_fukuen/status/2020826771349004440,142,9,24684,もも｜回避型彼氏と復縁,回避型と復縁した女性の共通点→『LINEを無視されても、しれっと追いLINEしてる』。回避型の「沈黙」は想定内で動いているから、未読のままでも返信が途切れても焦らず次の一手を打てるんだよね。そもそも「こちらから動かないと進展しない」って理解してるから、戦略的に動くのがほんとに上手。私も、,2月9日,,3月21日
https://x.com/momo_fukuen/status/2020810058083233952,22,0,3223,もも｜回避型彼氏と復縁,『元彼を放置すると焦って追いかけてくる』←これって完全に安定型の男性向け。自己肯定感低い回避型は、放置されると「別れて正解だった」って思うんだよね。だから長い冷却期間は絶対にダメ。「冷却期間置いてたらブロックされた」「彼に新しい彼女ができてた」ってケースが本当に多いでも、,2月9日,,3月21日
https://x.com/momo_fukuen/status/2020785760689848581,312,9,26910,もも｜回避型彼氏と復縁,回避型には『一途さ』が刺さる。復縁してわかったのは彼らは「見捨てられない安心感」を求めてるってこと。私が振られても一途に想い続けてたのが彼には相当刺さったらしい。「なんで俺なの？」って驚きつつ、内心めちゃくちゃ嬉しかったんだって。冷たい態度に負けず好きでい続けてほんとによかった,2月9日,,3月21日
https://x.com/momo_fukuen/status/2020491886486753535,182,3,10248,もも｜回避型彼氏と復縁,別れた後も彼を好きだと思うのは、それだけ本気で愛してた証拠。私も「執着かな？」って悩んだけど、無理に忘れるのをやめたら心が軽くなった。一度離れて冷静になっても「やっぱり彼がいい」って思えるなら、その直感は信じていい。自分の「好き」を素直に認めることが復縁への一番の近道だよ。,2月8日,,3月21日
https://x.com/momo_fukuen/status/2020474265561092260,418,23,59752,もも｜回避型彼氏と復縁,意外かもだけど、回避型の男性は本気で惚れた女性ほど『強い劣等感』を感じてしまう生き物。自分に無償の愛をくれる彼女を女神化して「俺みたいな人間が隣にいていいのか」と思い詰めるんだよね。私の彼もそうだったけど回避型は自己肯定感がかなり低いから、愛が深まるほど「期待に応えられない」って,2月8日,,3月21日
